,Seed,Errors,Size,Safe,GenerationTime,SafetyCheckTime
5425,35425,"[[], []]",309,True,0.001402139663696289,0.027479171752929688
5426,35426,"[[], []]",309,True,0.0018987655639648438,0.02855682373046875
5427,35427,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",732,False,0.009387969970703125,0.13638615608215332
5428,35428,"[['compilation error in functions f0 and f0 at position line 7: assembler error assemble_x86_opn : invalid instruction (check) CMP_64', 'PLEASE REPORT'], []]",396,True,0.0075032711029052734,0.05034589767456055
5429,35429,"[[], []]",409,False,0.00396418571472168,0.04052090644836426
5430,35430,"[[], []]",309,True,0.0014081001281738281,0.028568029403686523
5431,35431,"[[], []]",323,False,0.0015597343444824219,0.04805111885070801
5432,35432,"[[], []]",415,False,0.003777027130126953,0.07593703269958496
5433,35433,"[[], []]",393,False,0.0033559799194335938,0.0703880786895752
5434,35434,"[[], []]",350,False,0.0035347938537597656,0.04379916191101074
5435,35435,"[[], []]",103,True,0.00051116943359375,0.019649028778076172
5436,35436,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",321,True,0.0010051727294921875,0.0291898250579834
5437,35437,"[[], []]",278,True,0.0009510517120361328,0.02971816062927246
5438,35438,"[['WARNING: CAN NOT FIND IINFO 1'], []]",425,False,0.0017590522766113281,0.09460902214050293
5439,35439,"[[], []]",309,True,0.0015518665313720703,0.02860093116760254
5440,35440,"[[], []]",309,True,0.0013570785522460938,0.028644800186157227
5441,35441,"[[], []]",309,True,0.001110076904296875,0.02767205238342285
5442,35442,"[[], []]",309,True,0.0010900497436523438,0.028650999069213867
5443,35443,"[[], []]",336,False,0.0018978118896484375,0.029103755950927734
5444,35444,"[[], []]",333,False,0.0017383098602294922,0.028787851333618164
5445,35445,"[[], []]",308,True,0.001668691635131836,0.027373075485229492
5446,35446,"[[], []]",309,True,0.0014557838439941406,0.02883124351501465
5447,35447,"[[], []]",309,True,0.0016291141510009766,0.028893232345581055
5448,35448,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line -1: assembler error assemble_x86_opn : invalid instruction (check) CMP_64', 'PLEASE REPORT'], []]",422,True,0.0037598609924316406,0.06293511390686035
5449,35449,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",497,False,0.006648063659667969,0.0652768611907959
5450,35450,"[[], []]",309,True,0.0017802715301513672,0.028120040893554688
5451,35451,"[[], []]",309,True,0.0013880729675292969,0.02764296531677246
5452,35452,"[[], []]",323,False,0.0010068416595458984,0.04740786552429199
5453,35453,"[[], []]",455,False,0.006104230880737305,0.040370941162109375
5454,35454,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line 14: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",427,True,0.005625247955322266,0.04957914352416992
5455,35455,"[[], []]",485,True,0.005496025085449219,0.022585153579711914
5456,35456,"[[], []]",361,False,0.0010199546813964844,0.059465885162353516
5457,35457,"[[], []]",309,True,0.0016880035400390625,0.02812790870666504
5458,35458,"[[], []]",309,True,0.001699209213256836,0.02884697914123535
5459,35459,"[[], []]",364,False,0.0025157928466796875,0.03150677680969238
5460,35460,"[[], []]",158,False,0.001889944076538086,0.023434877395629883
5461,35461,"[[], []]",285,False,0.004252910614013672,0.03266024589538574
5462,35462,"[[], []]",309,True,0.0009458065032958984,0.028261184692382812
5463,35463,"[[], []]",309,True,0.0009467601776123047,0.028371810913085938
5464,35464,"[[], []]",103,True,0.0008051395416259766,0.018854856491088867
5465,35465,"[[], []]",309,True,0.0017175674438476562,0.02743983268737793
5466,35466,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",343,True,0.0009129047393798828,0.02973318099975586
5467,35467,"[[], []]",309,True,0.0015878677368164062,0.028771162033081055
5468,35468,"[[], []]",309,True,0.001463174819946289,0.028450727462768555
5469,35469,"[[], []]",309,True,0.0016126632690429688,0.02814006805419922
5470,35470,"[[], []]",103,True,0.0012710094451904297,0.021067142486572266
5471,35471,"[[], []]",103,True,0.0014200210571289062,0.019249916076660156
5472,35472,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line -1: variable ZF.143 must be allocated to conflicting register ZF.78'], []]",439,False,0.005257129669189453,0.07330918312072754
5473,35473,"[[], []]",298,False,0.005146980285644531,0.02855086326599121
5474,35474,"[[], []]",359,False,0.005529880523681641,0.02874279022216797
5475,35475,"[[], []]",388,True,0.005170106887817383,0.022997140884399414
5476,35476,"[[], []]",382,True,0.004236936569213867,0.023453950881958008
5477,35477,"[[], []]",103,True,0.0009140968322753906,0.021513938903808594
5478,35478,"[[], []]",309,True,0.0013530254364013672,0.029489994049072266
5479,35479,"[[], []]",309,True,0.001007080078125,0.02884197235107422
5480,35480,"[[], []]",309,True,0.0009949207305908203,0.028057098388671875
5481,35481,"[[], []]",103,True,0.0008800029754638672,0.02034592628479004
5482,35482,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",319,True,0.004988908767700195,0.03532910346984863
5483,35483,"[[], []]",309,True,0.0011768341064453125,0.029976844787597656
5484,35484,"[[], []]",309,True,0.0010089874267578125,0.028515100479125977
5485,35485,"[[], []]",316,True,0.0016968250274658203,0.028367996215820312
5486,35486,"[[], []]",103,True,0.0020406246185302734,0.020672082901000977
5487,35487,"[[], []]",431,False,0.003635883331298828,0.05977821350097656
5488,35488,"[[], []]",103,True,0.0011920928955078125,0.019739866256713867
5489,35489,"[['compilation error in functions main and main at position line 11 from line 24: assembler error: invalid condition ', '(SF.77 && ZF.78)', 'PLEASE REPORT'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",523,True,0.004110097885131836,0.047636985778808594
5490,35490,"[['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (8-10): typing error: the expression has type U64 instead of int'], ['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (8-10): typing error: the expression has type U64 instead of int']]",374,True,0.003970146179199219,0.020933151245117188
5491,35491,"[[], []]",346,False,0.002804279327392578,0.02980208396911621
5492,35492,"[['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 10 (24-26): typing error: can not implicitly cast U64[5] into U64'], ['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 10 (24-26): typing error: can not implicitly cast U64[5] into U64']]",500,True,0.0023109912872314453,0.01894998550415039
5493,35493,"[[], []]",268,True,0.002131223678588867,0.03399324417114258
5494,35494,"[[], []]",376,True,0.0018160343170166016,0.03132486343383789
5495,35495,"[[], []]",309,True,0.0009591579437255859,0.028954029083251953
5496,35496,"[[], []]",161,True,0.0017952919006347656,0.023324251174926758
5497,35497,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",405,True,0.0017788410186767578,0.023512840270996094
5498,35498,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",376,True,0.0014462471008300781,0.023732900619506836
5499,35499,"[[], []]",323,False,0.0011591911315917969,0.04809761047363281
5500,35500,"[[], []]",309,True,0.0016262531280517578,0.028584957122802734
5501,35501,"[[], []]",309,True,0.0015690326690673828,0.029063940048217773
5502,35502,"[[], []]",183,True,0.001947164535522461,0.025348186492919922
5503,35503,"[['WARNING: CAN NOT FIND IINFO 1', 'WARNING: CAN NOT FIND IINFO 1', 'Register allocation at line line -1: variable ZF.179 must be allocated to conflicting register ZF.78'], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",958,True,0.007822036743164062,0.09102296829223633
5504,35504,"[[], []]",309,True,0.0017871856689453125,0.02991199493408203
5505,35505,"[[], []]",774,True,0.007694244384765625,0.023932933807373047
5506,35506,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",321,True,0.0009779930114746094,0.030527114868164062
5507,35507,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",344,True,0.0008139610290527344,0.0301358699798584
5508,35508,"[[], []]",308,True,0.0011310577392578125,0.025555849075317383
5509,35509,"[[], []]",650,True,0.010567903518676758,0.025323152542114258
5510,35510,"[[], []]",779,False,0.01147913932800293,0.03183174133300781
5511,35511,"[[], []]",308,True,0.0019049644470214844,0.028388023376464844
5512,35512,"[[], []]",308,True,0.0014200210571289062,0.029324054718017578
5513,35513,"[[], []]",309,True,0.0016789436340332031,0.029761075973510742
5514,35514,"[[], []]",309,True,0.0015900135040283203,0.02930426597595215
5515,35515,"[[], []]",103,True,0.0012319087982177734,0.019953250885009766
5516,35516,"[[], []]",361,False,0.0020189285278320312,0.06317424774169922
5517,35517,"[[], []]",309,True,0.001316070556640625,0.029187917709350586
5518,35518,"[['compilation error in functions f0 and f0 at position line 11: assembler error: invalid condition ', '(PF.76 && ZF.78)', 'PLEASE REPORT'], []]",326,True,0.002402067184448242,0.028012990951538086
5519,35519,"[[], []]",103,True,0.0010769367218017578,0.019788742065429688
5520,35520,"[['compilation error in functions f0 and f0 at position line 9: assembler error: invalid condition ', '((~ ZF.78) || (~ PF.76))', 'PLEASE REPORT'], []]",237,False,0.0021550655364990234,0.028308868408203125
5521,35521,"[[], []]",261,True,0.0016210079193115234,0.03986692428588867
5522,35522,"[[], []]",354,True,0.0014750957489013672,0.03421592712402344
5523,35523,"[[], []]",309,True,0.0010807514190673828,0.028867244720458984
5524,35524,"[[], []]",309,True,0.0010409355163574219,0.0553278923034668
5525,35525,"[[], []]",309,True,0.0013060569763183594,0.031738996505737305
5526,35526,"[['compilation error in functions f0 and f0 at position line 14: assembler error: invalid condition ', '(ZF.78 && ZF.78)', 'PLEASE REPORT'], []]",434,True,0.00454401969909668,0.031790971755981445
5527,35527,"[['compilation error in functions f0 and f0 at position line 14: assembler error: invalid condition ', '(ZF.78 && ZF.78)', 'PLEASE REPORT'], []]",434,True,0.0039632320404052734,0.031248092651367188
5528,35528,"[[], []]",309,True,0.001390695571899414,0.029848098754882812
5529,35529,"[[], []]",103,True,0.0006909370422363281,0.0197298526763916
5530,35530,"[['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 11 (8-10): typing error: the expression has type U64[5] instead of U32[5]'], ['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 11 (8-10): typing error: the expression has type U64[5] instead of U32[5]']]",442,True,0.0020151138305664062,0.01947498321533203
5531,35531,"[[], []]",368,True,0.0013680458068847656,0.030960798263549805
5532,35532,"[[], []]",405,True,0.001277923583984375,0.037869930267333984
5533,35533,"[[], []]",334,False,0.0015680789947509766,0.02930617332458496
5534,35534,"[['compilation error in functions f0 and f0 at position line 9: assembler error Not a (x)register', 'PLEASE REPORT'], []]",300,False,0.0026612281799316406,0.030234813690185547
5535,35535,"[[], []]",209,True,0.001931905746459961,0.024762868881225586
5536,35536,"[[], []]",209,True,0.00203704833984375,0.024335145950317383
5537,35537,"[[], []]",309,True,0.0016548633575439453,0.028757095336914062
5538,35538,"[[], []]",309,True,0.0019669532775878906,0.029647111892700195
5539,35539,"[[], []]",430,True,0.001592874526977539,0.02900099754333496
5540,35540,"[[], []]",375,True,0.0016789436340332031,0.029597997665405273
5541,35541,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",321,True,0.0016407966613769531,0.029010772705078125
5542,35542,"[[], []]",318,True,0.001413106918334961,0.029278039932250977
5543,35543,"[[], []]",309,True,0.001953125,0.028972864151000977
5544,35544,"[[], []]",309,True,0.0012378692626953125,0.02802300453186035
5545,35545,"[[], []]",309,True,0.0011987686157226562,0.0285642147064209
5546,35546,"[[], []]",313,False,0.0019719600677490234,0.030298709869384766
5547,35547,"[[], []]",313,False,0.002374887466430664,0.03075718879699707
5548,35548,"[[], []]",335,True,0.0025169849395751953,0.03097081184387207
5549,35549,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",319,True,0.0008950233459472656,0.028183937072753906
5550,35550,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",344,True,0.0007939338684082031,0.030575990676879883
5551,35551,"[['compilation error in functions f0 and f0 at position line 8: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",350,False,0.007523775100708008,0.03104376792907715
5552,35552,"[[], []]",160,True,0.0010378360748291016,0.02396416664123535
5553,35553,"[[], []]",400,True,0.007527828216552734,0.02353835105895996
5554,35554,"[[], []]",309,True,0.001950979232788086,0.030031204223632812
5555,35555,"[['compilation error in functions main and main at position line 7 from line 16: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",372,False,0.0019137859344482422,0.03467607498168945
5556,35556,"[[], []]",103,True,0.0008158683776855469,0.019984960556030273
5557,35557,"[['compilation error in functions main and main at position line 9 from line 15: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",347,True,0.002130746841430664,0.03264617919921875
5558,35558,"[[], []]",342,True,0.00174713134765625,0.03202009201049805
5559,35559,"[['compilation error in functions f0 and f0 at position line 19: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",823,False,0.014860153198242188,0.05197501182556152
5560,35560,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line 11: assembler error Not a (x)register', 'PLEASE REPORT'], []]",485,False,0.006055116653442383,0.09072589874267578
5561,35561,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line -1: assembler error Not a (x)register', 'PLEASE REPORT'], []]",660,True,0.009684085845947266,0.030298709869384766
5562,35562,"[['compilation error in functions f0 and f0 at position line 9: assembler error Not a (x)register', 'PLEASE REPORT'], []]",328,True,0.0031931400299072266,0.029036760330200195
5563,35563,"[[], []]",160,True,0.0007240772247314453,0.022696971893310547
5564,35564,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']]",321,True,0.0009357929229736328,0.03082585334777832
5565,35565,"[[], []]",103,True,0.000553131103515625,0.020600080490112305
5566,35566,"[[], []]",539,False,0.008050918579101562,0.0747220516204834
5567,35567,"[['compilation error in functions f0 and f0 at position line 15: assembler error: invalid condition ', '(ZF.78 && ZF.78)', 'PLEASE REPORT'], []]",563,False,0.009517669677734375,0.04726982116699219
5568,35568,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",328,True,0.0019867420196533203,0.0291440486907959
5569,35569,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",328,True,0.0023338794708251953,0.030923843383789062
5570,35570,"[['compilation error in functions main and main at position line 7 from line 13: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",342,False,0.0023221969604492188,0.05467796325683594
5571,35571,"[[], []]",339,False,0.0019888877868652344,0.05134391784667969
5572,35572,"[[], []]",350,True,0.002310037612915039,0.03012824058532715
5573,35573,"[[], []]",160,True,0.001676797866821289,0.023194074630737305
5574,35574,"[[], []]",443,False,0.0074617862701416016,0.03856015205383301
5575,35575,"[[], []]",309,True,0.0011229515075683594,0.029033899307250977
5576,35576,"[[], []]",487,True,0.007172107696533203,0.02321481704711914
5577,35577,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions main and main at position line -1: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",668,False,0.004971981048583984,0.09961414337158203
5578,35578,"[[], []]",160,True,0.0016357898712158203,0.021986007690429688
5579,35579,"[[], []]",510,True,0.005290985107421875,0.023704051971435547
5580,35580,"[[], []]",103,True,0.0011870861053466797,0.019694089889526367
5581,35581,"[[], []]",309,True,0.0017428398132324219,0.028265953063964844
5582,35582,"[[], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",419,True,0.0027608871459960938,0.03148698806762695
5583,35583,"[[], []]",127,False,0.0017230510711669922,0.021514177322387695
5584,35584,"[[], []]",234,True,0.002153158187866211,0.02326798439025879
5585,35585,"[['compilation error in functions f0 and f0 at position line 6: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",180,True,0.0028579235076904297,0.024074792861938477
5586,35586,"[[], []]",309,True,0.0018241405487060547,0.02956986427307129
5587,35587,"[[], []]",309,True,0.0014979839324951172,0.02836298942565918
5588,35588,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",356,True,0.0010712146759033203,0.03230905532836914
5589,35589,"[[], []]",323,False,0.0011019706726074219,0.05057787895202637
5590,35590,"[[], []]",362,True,0.0024340152740478516,0.03271603584289551
5591,35591,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",319,True,0.0016360282897949219,0.029561996459960938
5592,35592,"[[], []]",309,True,0.0013840198516845703,0.029476165771484375
5593,35593,"[[], []]",309,True,0.0015878677368164062,0.029772043228149414
5594,35594,"[[], []]",370,False,0.0017850399017333984,0.05299687385559082
5595,35595,"[[], []]",422,False,0.0015406608581542969,0.09717607498168945
5596,35596,"[[], []]",497,False,0.006207942962646484,0.036570072174072266
5597,35597,"[[], []]",548,False,0.005878925323486328,0.12773680686950684
5598,35598,"[['compilation error in functions main and main at position line 13 from line 44: err arr exp ', '(U64[result.133 1] + ((64u) 13612)) and (result#1.138 + ((64u) 13612))', 'PLEASE REPORT'], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",808,True,0.006679058074951172,0.04717683792114258
5599,35599,"[[], []]",323,False,0.0017070770263671875,0.04854702949523926
5600,35600,"[[], []]",362,True,0.002774953842163086,0.02294301986694336
5601,35601,"[['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 6 (22-24): typing error: can not implicitly cast U16 into U64'], ['/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 6 (22-24): typing error: can not implicitly cast U16 into U64']]",365,True,0.0012421607971191406,0.019483089447021484
5602,35602,"[['Register allocation: no register bank for type bool'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",370,True,0.0011789798736572266,0.03270411491394043
5603,35603,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",356,True,0.0009829998016357422,0.032607078552246094
5604,35604,"[[], []]",309,True,0.0013761520385742188,0.02928900718688965
5605,35605,"[[], []]",405,True,0.001325845718383789,0.038866281509399414
5606,35606,"[[], []]",309,True,0.0014667510986328125,0.029134035110473633
5607,35607,"[['WARNING: CAN NOT FIND IINFO 1'], []]",502,False,0.0066051483154296875,0.08824825286865234
5608,35608,"[[], []]",518,True,0.005558013916015625,0.02334117889404297
5609,35609,"[[], []]",285,False,0.004728078842163086,0.026053905487060547
5610,35610,"[[], []]",309,True,0.00098419189453125,0.0289461612701416
5611,35611,"[[], []]",309,True,0.0014469623565673828,0.028810977935791016
5612,35612,"[[], []]",309,True,0.0014541149139404297,0.028839111328125
5613,35613,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",356,True,0.0009436607360839844,0.03127002716064453
5614,35614,"[['Register allocation at line line 14: variable ZF.138 must be allocated to conflicting register ZF.78'], []]",384,True,0.004103899002075195,0.030383825302124023
5615,35615,"[[], []]",103,True,0.0014510154724121094,0.019973278045654297
5616,35616,"[['compilation error in functions main and main at position line 10 from line 19: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",458,False,0.0045130252838134766,0.03307294845581055
5617,35617,"[['WARNING: at line 10 from line 19, LEA instruction is used'], []]",472,False,0.004997968673706055,0.05024290084838867
5618,35618,"[[], []]",486,True,0.0035600662231445312,0.03264784812927246
5619,35619,"[[], []]",257,False,0.004609823226928711,0.025709867477416992
5620,35620,"[[], []]",309,True,0.0009160041809082031,0.02885293960571289
5621,35621,"[[], []]",309,True,0.0009107589721679688,0.02787470817565918
5622,35622,"[[], []]",309,True,0.0011091232299804688,0.028743743896484375
5623,35623,"[[], []]",309,True,0.0013470649719238281,0.028304100036621094
5624,35624,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",424,True,0.0015232563018798828,0.029322147369384766
5625,35625,"[[], []]",520,True,0.004917144775390625,0.02680826187133789
5626,35626,"[[], []]",219,False,0.0019199848175048828,0.028404951095581055
5627,35627,"[[], []]",216,False,0.0018310546875,0.0290377140045166
5628,35628,"[[], []]",309,True,0.0008480548858642578,0.0282440185546875
5629,35629,"[[], []]",181,False,0.0018742084503173828,0.02073979377746582
5630,35630,"[[], []]",361,False,0.0008618831634521484,0.060318946838378906
5631,35631,"[['WARNING: CAN NOT FIND IINFO 1', 'compilation error in functions f0 and f0 at position line 8: assembler error: invalid condition ', '(RAX.41 <=u ((64u) 572))', 'PLEASE REPORT'], []]",728,False,0.007715940475463867,0.04743194580078125
5632,35632,"[[], []]",103,True,0.0005550384521484375,0.0203399658203125
5633,35633,"[[], []]",323,False,0.0009050369262695312,0.04838824272155762
5634,35634,"[['WARNING: CAN NOT FIND IINFO 1', 'Register allocation: no register bank for type bool'], []]",851,False,0.008332014083862305,0.09094619750976562
5635,35635,"[[], []]",103,True,0.0008280277252197266,0.020701169967651367
5636,35636,"[[], []]",855,True,0.008134841918945312,0.02358865737915039
5637,35637,"[[], []]",427,False,0.0034592151641845703,0.02829885482788086
5638,35638,"[['compilation error in functions f0 and f0 at position line 34: assembler error Invalid pexpr for word', 'PLEASE REPORT'], []]",643,False,0.006623029708862305,0.04680800437927246
5639,35639,"[[], []]",309,True,0.0010471343994140625,0.027440309524536133
5640,35640,"[[], []]",309,True,0.0010101795196533203,0.02785801887512207
5641,35641,"[[], []]",309,True,0.0016009807586669922,0.028674840927124023
5642,35642,"[[], []]",309,True,0.0014986991882324219,0.0277860164642334
5643,35643,"[[], []]",309,True,0.0011126995086669922,0.0277559757232666
5644,35644,"[[], ['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']]",418,True,0.0013458728790283203,0.028451204299926758
5645,35645,"[[], []]",639,False,0.004339933395385742,0.04514193534851074
5646,35646,"[[], []]",345,True,0.0015358924865722656,0.030079126358032227
5647,35647,"[[], []]",323,False,0.001967191696166992,0.05022835731506348
5648,35648,"[[], []]",103,True,0.0008630752563476562,0.019576072692871094
5649,35649,"[[], []]",103,True,0.0012538433074951172,0.020299911499023438
5650,35650,"[[], []]",323,False,0.0014870166778564453,0.04873180389404297
5651,35651,"[[], []]",323,False,0.0014908313751220703,0.05036807060241699
5652,35652,"[[], []]",623,True,0.005634784698486328,0.06474494934082031
5653,35653,"[['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 23 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment'], ['WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 23 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment']]",529,False,0.003704071044921875,0.0973958969116211
5654,35654,"[[], []]",404,True,0.0036199092864990234,0.023406982421875
5655,35655,"[[], []]",103,True,0.0008378028869628906,0.01973700523376465
5656,35656,"[[], []]",435,False,0.0034189224243164062,0.047734975814819336
5657,35657,"[[], []]",351,True,0.0018887519836425781,0.02994513511657715
5658,35658,"[[], []]",323,False,0.0013072490692138672,0.048246145248413086
5659,35659,"[[], []]",127,False,0.0014371871948242188,0.020780086517333984
5660,35660,"[[], []]",365,True,0.003239870071411133,0.02359604835510254
5661,35661,"[[], []]",394,False,0.0020961761474609375,0.055673837661743164
5662,35662,"[[], []]",309,True,0.001692056655883789,0.027944087982177734
5663,35663,"[[], []]",309,True,0.0014259815216064453,0.02886676788330078
5664,35664,"[[], []]",103,True,0.0007851123809814453,0.02051711082458496
5665,35665,"[[], []]",307,True,0.0016303062438964844,0.026473045349121094
5666,35666,"[[], []]",309,True,0.0015480518341064453,0.028515100479125977
5667,35667,"[[], []]",309,True,0.0013871192932128906,0.028464078903198242
5668,35668,"[[], []]",357,True,0.0014810562133789062,0.03021073341369629
5669,35669,"[[], []]",357,True,0.001409769058227539,0.03050994873046875
5670,35670,"[[], []]",333,False,0.0022237300872802734,0.04963374137878418
5671,35671,"[[], []]",330,False,0.002378225326538086,0.049775123596191406
5672,35672,"[[], []]",369,True,0.002045154571533203,0.03259420394897461
5673,35673,"[[], []]",366,True,0.0019271373748779297,0.03179001808166504
5674,35674,"[['Register allocation: no register bank for type bool'], ['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']]",370,True,0.0009927749633789062,0.03288102149963379
5675,35675,"[[], []]",309,True,0.0010828971862792969,0.028760910034179688
5676,35676,"[[], []]",323,False,0.0014467239379882812,0.0487518310546875
5677,35677,"[[], []]",309,True,0.001216888427734375,0.029555082321166992
5678,35678,"[['compilation error in functions f0 and f0 at position line 10: assembler error assemble_x86_opn : invalid instruction (check) CMP_64', 'PLEASE REPORT'], []]",400,False,0.003304004669189453,0.03481316566467285
